,Region Code,Region,Year,Series,Percentage,Footnotes,Source,ISO,ISO_num
1309,784,United Arab Emirates,2020,Percentage of individuals using the internet,100.0,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ARE,784
1310,784,United Arab Emirates,2021,Percentage of individuals using the internet,100.0,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ARE,784
1311,826,United Kingdom,2000,Percentage of individuals using the internet,26.8,Users in the last 3 months.;Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",GBR,826
1312,826,United Kingdom,2005,Percentage of individuals using the internet,70.0,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",GBR,826
1313,826,United Kingdom,2010,Percentage of individuals using the internet,85.0,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",GBR,826
1314,826,United Kingdom,2015,Percentage of individuals using the internet,92.0,Users in the last 3 months.;Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",GBR,826
1315,826,United Kingdom,2019,Percentage of individuals using the internet,92.5,Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",GBR,826
1316,826,United Kingdom,2020,Percentage of individuals using the internet,94.8,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",GBR,826
1317,826,United Kingdom,2021,Percentage of individuals using the internet,96.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",GBR,826
1318,834,United Rep. of Tanzania,2000,Percentage of individuals using the internet,0.1,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TZA,834
1319,834,United Rep. of Tanzania,2005,Percentage of individuals using the internet,1.1,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TZA,834
1320,834,United Rep. of Tanzania,2010,Percentage of individuals using the internet,2.9,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TZA,834
1321,834,United Rep. of Tanzania,2015,Percentage of individuals using the internet,10.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TZA,834
1322,834,United Rep. of Tanzania,2019,Percentage of individuals using the internet,18.3,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TZA,834
1323,834,United Rep. of Tanzania,2020,Percentage of individuals using the internet,23.4,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TZA,834
1324,834,United Rep. of Tanzania,2021,Percentage of individuals using the internet,31.6,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",TZA,834
1325,840,United States of America,2000,Percentage of individuals using the internet,43.1,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",USA,840
1326,840,United States of America,2005,Percentage of individuals using the internet,68.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",USA,840
1327,840,United States of America,2010,Percentage of individuals using the internet,71.7,Population aged 3 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",USA,840
1328,840,United States of America,2015,Percentage of individuals using the internet,74.6,Users in the last 6 months.;Population aged 3 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",USA,840
1329,840,United States of America,2019,Percentage of individuals using the internet,89.4,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",USA,840
1330,840,United States of America,2020,Percentage of individuals using the internet,90.6,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",USA,840
1331,840,United States of America,2021,Percentage of individuals using the internet,91.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",USA,840
1332,850,United States Virgin Islands,2000,Percentage of individuals using the internet,13.8,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",VIR,850
1333,850,United States Virgin Islands,2005,Percentage of individuals using the internet,27.3,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",VIR,850
1334,850,United States Virgin Islands,2010,Percentage of individuals using the internet,31.2,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",VIR,850
1335,850,United States Virgin Islands,2015,Percentage of individuals using the internet,54.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",VIR,850
1336,858,Uruguay,2000,Percentage of individuals using the internet,10.5,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",URY,858
1337,858,Uruguay,2005,Percentage of individuals using the internet,20.1,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",URY,858
1338,858,Uruguay,2010,Percentage of individuals using the internet,46.4,Population aged 6 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",URY,858
1339,858,Uruguay,2015,Percentage of individuals using the internet,64.6,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",URY,858
1340,858,Uruguay,2019,Percentage of individuals using the internet,83.4,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",URY,858
1341,858,Uruguay,2020,Percentage of individuals using the internet,86.3,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",URY,858
1342,858,Uruguay,2021,Percentage of individuals using the internet,90.1,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",URY,858
1343,860,Uzbekistan,2000,Percentage of individuals using the internet,0.5,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",UZB,860
1344,860,Uzbekistan,2005,Percentage of individuals using the internet,3.3,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",UZB,860
1345,860,Uzbekistan,2010,Percentage of individuals using the internet,15.9,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",UZB,860
1346,860,Uzbekistan,2015,Percentage of individuals using the internet,42.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",UZB,860
1347,860,Uzbekistan,2019,Percentage of individuals using the internet,70.4,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",UZB,860
1348,860,Uzbekistan,2020,Percentage of individuals using the internet,71.1,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",UZB,860
1349,860,Uzbekistan,2021,Percentage of individuals using the internet,76.6,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",UZB,860
1350,548,Vanuatu,2000,Percentage of individuals using the internet,2.1,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",VUT,548
1351,548,Vanuatu,2005,Percentage of individuals using the internet,5.1,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",VUT,548
1352,548,Vanuatu,2010,Percentage of individuals using the internet,8.0,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",VUT,548
1353,548,Vanuatu,2015,Percentage of individuals using the internet,22.4,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",VUT,548
1354,548,Vanuatu,2019,Percentage of individuals using the internet,50.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",VUT,548
1355,548,Vanuatu,2020,Percentage of individuals using the internet,53.3,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",VUT,548
1356,548,Vanuatu,2021,Percentage of individuals using the internet,66.3,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",VUT,548
1357,862,Venezuela (Boliv. Rep. of),2000,Percentage of individuals using the internet,3.4,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",VEN,862
1358,862,Venezuela (Boliv. Rep. of),2005,Percentage of individuals using the internet,12.6,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",VEN,862
1359,862,Venezuela (Boliv. Rep. of),2010,Percentage of individuals using the internet,37.4,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",VEN,862
1360,862,Venezuela (Boliv. Rep. of),2015,Percentage of individuals using the internet,58.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",VEN,862
1361,704,Viet Nam,2000,Percentage of individuals using the internet,0.3,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",VNM,704
1362,704,Viet Nam,2005,Percentage of individuals using the internet,12.7,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",VNM,704
1363,704,Viet Nam,2010,Percentage of individuals using the internet,30.7,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",VNM,704
1364,704,Viet Nam,2015,Percentage of individuals using the internet,45.0,Estimate.;Population aged 18 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",VNM,704
